price,dateSold,bathrooms,bedrooms,livingArea,homeType,lotAreaValue,zipcode,elem,middle,high,Year built
2150000,Q1_2021,5.0,4.0,4905.0,SINGLE_FAMILY,13100.00000364,20815,bethesda elementary,tilden middle,walt whitman high,105.0
2160000,Q2_2021,7.0,6.0,5873.0,SINGLE_FAMILY,30028.00001256,20817,ashburton elementary,cabin john middle,winston churchill high,54.0
2170000,Q1_2021,5.0,5.0,5390.0,SINGLE_FAMILY,12567.00001788,20817,bethesda elementary,tilden middle,walt whitman high,1.0
2180000,Q3_2021,7.0,7.0,7591.0,SINGLE_FAMILY,27993.000000239997,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,18.0
2180000,Q3_2020,6.0,5.0,5552.0,SINGLE_FAMILY,10496.0,20817,bethesda elementary,tilden middle,walt whitman high,7.0
2180000,Q3_2020,6.0,5.0,7477.0,SINGLE_FAMILY,33133.999987439995,20817,ashburton elementary,north bethesda middle,walter johnson high,24.0
2180000,Q2_2021,6.0,7.0,9661.0,SINGLE_FAMILY,20743.00001136,20854,wayside elementary,robert frost middle,winston churchill high,14.0
2180000,Q3_2021,6.0,6.0,6418.0,SINGLE_FAMILY,8241.0,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,6.0
2200000,Q2_2021,6.0,6.0,5799.0,SINGLE_FAMILY,8498.0,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,79.0
2200000,Q1_2021,5.0,6.0,5473.0,SINGLE_FAMILY,10668.0,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,0.0
2200000,Q3_2021,5.0,5.0,5525.0,SINGLE_FAMILY,8091.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,79.0
2200000,Q3_2021,5.0,5.0,8476.0,SINGLE_FAMILY,30672.99998928,20852,ashburton elementary,tilden middle,walter johnson high,28.0
2200000,Q3_2021,5.0,5.0,6332.0,SINGLE_FAMILY,15737.00000004,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,22.0
2200000,Q3_2021,8.0,6.0,8661.0,SINGLE_FAMILY,52088.999996880004,20854,potomac elementary,herbert hoover middle,winston churchill high,14.0
2200000,Q3_2021,6.0,5.0,6094.0,SINGLE_FAMILY,13404.9999798,20817,bethesda elementary,tilden middle,walt whitman high,6.0
2200000,Q3_2021,6.0,5.0,5850.0,SINGLE_FAMILY,20276.00000316,20817,ashburton elementary,cabin john middle,walt whitman high,0.0
2200000,Q3_2020,8.0,6.0,8523.0,SINGLE_FAMILY,23213.999991599998,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,9.0
2200000,Q2_2021,6.0,6.0,5411.0,SINGLE_FAMILY,6738.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,0.0
2200000,Q3_2021,8.0,5.0,9588.0,SINGLE_FAMILY,1691434.9999404,20841,monocacy elementary,kingsview middle,clarksburg high,17.0
2210000,Q2_2021,7.0,5.0,6382.0,SINGLE_FAMILY,74078.00000568,20854,wayside elementary,herbert hoover middle,winston churchill high,25.0
2210000,Q3_2021,6.0,6.0,6980.0,SINGLE_FAMILY,13730.000007239998,20816,bethesda elementary,tilden middle,walt whitman high,16.0
2210000,Q2_2021,6.0,5.0,5618.0,SINGLE_FAMILY,9350.0,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,1.0
2220000,Q1_2021,7.0,6.0,9179.0,SINGLE_FAMILY,96703.00001604,20854,wayside elementary,cabin john middle,winston churchill high,33.0
2250000,Q2_2021,5.0,5.0,4050.0,SINGLE_FAMILY,10000.0,20815,bethesda elementary,thomas w. pyle middle,walt whitman high,93.0
2250000,Q1_2021,7.0,6.0,8119.0,SINGLE_FAMILY,137650.00001148,20854,wayside elementary,herbert hoover middle,winston churchill high,34.0
2250000,Q2_2021,7.0,6.0,8360.0,SINGLE_FAMILY,22940.00001216,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,14.0
2250000,Q2_2021,6.0,5.0,6257.0,SINGLE_FAMILY,17481.0000024,20817,bethesda elementary,tilden middle,walt whitman high,6.0
2250000,Q2_2021,6.0,6.0,6500.0,SINGLE_FAMILY,7392.0,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,4.0
2250000,Q3_2021,7.0,5.0,8126.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,herbert hoover middle,winston churchill high,18.0
2280000,Q3_2020,7.0,5.0,8575.0,SINGLE_FAMILY,22328.000002440003,20854,wayside elementary,cabin john middle,winston churchill high,21.0
2280000,Q3_2021,8.0,6.0,8717.0,SINGLE_FAMILY,17691.00001812,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,12.0
2280000,Q3_2021,6.0,6.0,5293.0,SINGLE_FAMILY,7643.0,20815,bethesda elementary,tilden middle,walt whitman high,7.0
2290000,Q2_2021,6.0,5.0,5220.0,SINGLE_FAMILY,10924.00001748,20815,bethesda elementary,thomas w. pyle middle,walt whitman high,81.0
2300000,Q2_2021,7.0,5.0,3712.0,SINGLE_FAMILY,8400.0,20815,bethesda elementary,tilden middle,walt whitman high,113.0
2300000,Q3_2021,5.0,5.0,6401.0,SINGLE_FAMILY,12411.999990719998,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,12.0
2300000,Q3_2021,8.0,5.0,9221.0,SINGLE_FAMILY,101494.99998395999,20854,potomac elementary,herbert hoover middle,winston churchill high,41.0
2300000,Q1_2021,8.0,6.0,9080.0,SINGLE_FAMILY,28254.99998376,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,19.0
2300000,Q2_2021,8.0,6.0,9121.0,SINGLE_FAMILY,87556.00001148,20854,wayside elementary,cabin john middle,winston churchill high,33.0
2300000,Q3_2021,5.0,4.0,3193.0,SINGLE_FAMILY,8199.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,87.0
2300000,Q3_2020,6.0,6.0,7005.0,SINGLE_FAMILY,6729.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,15.0
2300000,Q2_2021,9.0,5.0,9288.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,herbert hoover middle,winston churchill high,44.0
2310000,Q2_2021,8.0,6.0,7630.0,SINGLE_FAMILY,45301.99998852,20854,wayside elementary,cabin john middle,winston churchill high,24.0
2310000,Q1_2021,6.0,6.0,6337.0,SINGLE_FAMILY,28557.99998964,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,11.0
2330000,Q1_2021,6.0,5.0,6210.0,SINGLE_FAMILY,11409.999982919999,20814,bethesda elementary,tilden middle,walt whitman high,1.0
2330000,Q3_2021,8.0,6.0,10300.0,SINGLE_FAMILY,87120.0,20854,dufief elementary,robert frost middle,quince orchard high,21.0
2330000,Q2_2021,5.0,6.0,5223.0,SINGLE_FAMILY,7594.0,20815,bethesda elementary,tilden middle,walt whitman high,71.0
2330000,Q2_2021,8.0,5.0,3969.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,cabin john middle,winston churchill high,50.0
2330000,Q2_2021,8.0,5.0,7739.0,SINGLE_FAMILY,16747.00001964,20854,wayside elementary,cabin john middle,winston churchill high,21.0
2350000,Q1_2021,8.0,6.0,7945.0,SINGLE_FAMILY,70322.00001948,20854,wayside elementary,robert frost middle,quince orchard high,24.0
2350000,Q2_2021,8.0,7.0,6557.0,SINGLE_FAMILY,17816.00001192,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,1.0
2350000,Q2_2021,7.0,5.0,5614.0,SINGLE_FAMILY,89734.00001148,20854,wayside elementary,cabin john middle,winston churchill high,51.0
2350000,Q3_2021,6.0,6.0,6829.0,SINGLE_FAMILY,20159.99998452,20816,bethesda elementary,tilden middle,walt whitman high,17.0
2350000,Q2_2021,5.0,5.0,6466.0,SINGLE_FAMILY,45982.99999656,20817,bethesda elementary,tilden middle,walt whitman high,36.0
2350000,Q3_2021,7.0,7.0,7550.0,SINGLE_FAMILY,13463.999996040002,20815,bethesda elementary,thomas w. pyle middle,albert einstein high,59.0
2360000,Q3_2021,7.0,6.0,6085.0,SINGLE_FAMILY,9326.0,20816,bethesda elementary,tilden middle,walt whitman high,64.0
2380000,Q3_2020,7.0,6.0,7443.0,SINGLE_FAMILY,48787.000016039994,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,32.0
2380000,Q2_2021,11.0,7.0,10350.0,SINGLE_FAMILY,51161.999985359995,20854,wayside elementary,cabin john middle,winston churchill high,16.0
2390000,Q2_2021,8.0,7.0,9914.0,SINGLE_FAMILY,20290.00001292,20854,wayside elementary,cabin john middle,winston churchill high,27.0
2400000,Q1_2021,7.0,7.0,6775.0,SINGLE_FAMILY,15168.99998988,20816,bethesda elementary,tilden middle,walt whitman high,1.0
2400000,Q1_2021,8.0,7.0,9656.0,SINGLE_FAMILY,87120.0,20854,dufief elementary,lakelands park middle,quince orchard high,20.0
2400000,Q3_2020,9.0,6.0,8550.0,SINGLE_FAMILY,21916.999989720003,20854,wayside elementary,cabin john middle,winston churchill high,21.0
2400000,Q2_2021,6.0,5.0,3330.0,SINGLE_FAMILY,8325.0,20814,bethesda elementary,tilden middle,walt whitman high,6.0
2400000,Q3_2020,6.0,5.0,5202.0,SINGLE_FAMILY,8700.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,73.0
2420000,Q2_2021,9.0,6.0,10416.0,SINGLE_FAMILY,87556.00001148,20854,wayside elementary,cabin john middle,winston churchill high,30.0
2420000,Q3_2021,5.0,4.0,4564.0,SINGLE_FAMILY,15557.999981039999,20815,bethesda elementary,tilden middle,walt whitman high,69.0
2420000,Q2_2021,10.0,7.0,8660.0,SINGLE_FAMILY,46287.000009359996,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,21.0
2420000,Q3_2020,10.0,6.0,11070.0,SINGLE_FAMILY,89297.99999999999,20854,wayside elementary,cabin john middle,winston churchill high,34.0
2450000,Q1_2021,6.0,5.0,6757.0,SINGLE_FAMILY,9636.0,20816,bethesda elementary,tilden middle,walt whitman high,18.0
2450000,Q2_2021,6.0,8.0,9490.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,cabin john middle,winston churchill high,33.0
2450000,Q2_2021,7.0,6.0,8900.0,SINGLE_FAMILY,28636.00000668,20854,wayside elementary,herbert hoover middle,quince orchard high,17.0
2460000,Q3_2021,4.0,4.0,4087.0,SINGLE_FAMILY,43560.0,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,67.0
2460000,Q2_2021,4.0,4.0,5087.0,SINGLE_FAMILY,43034.00001912,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,67.0
2460000,Q2_2021,7.0,6.0,6256.0,SINGLE_FAMILY,91039.99998852,20854,wayside elementary,cabin john middle,winston churchill high,56.0
2460000,Q3_2021,5.0,4.0,6786.0,SINGLE_FAMILY,101929.99998852,20854,wayside elementary,cabin john middle,winston churchill high,26.0
2490000,Q3_2020,6.0,6.0,5378.0,SINGLE_FAMILY,10141.0,20815,bethesda elementary,tilden middle,walt whitman high,1.0
2500000,Q2_2021,9.0,7.0,9883.0,SINGLE_FAMILY,76124.000007,20854,wayside elementary,herbert hoover middle,winston churchill high,25.0
2500000,Q3_2020,5.0,5.0,4905.0,SINGLE_FAMILY,13249.9999962,20815,bethesda elementary,tilden middle,walt whitman high,6.0
2500000,Q2_2021,5.0,6.0,4522.0,SINGLE_FAMILY,15999.999990479999,20815,bethesda elementary,thomas w. pyle middle,walt whitman high,105.0
2500000,Q2_2021,6.0,5.0,6300.0,SINGLE_FAMILY,9216.0,20815,bethesda elementary,thomas w. pyle middle,walt whitman high,93.0
2500000,Q2_2021,6.0,6.0,5816.0,SINGLE_FAMILY,8904.0,20815,bethesda elementary,tilden middle,walt whitman high,6.0
2500000,Q3_2021,6.0,6.0,7050.0,SINGLE_FAMILY,29305.99998216,20852,luxmanor elementary,tilden middle,walter johnson high,69.0
2500000,Q2_2021,7.0,6.0,7708.0,SINGLE_FAMILY,16325.99998128,20817,bethesda elementary,tilden middle,walt whitman high,7.0
2500000,Q2_2021,7.0,5.0,8171.0,SINGLE_FAMILY,23363.000020800002,20854,wayside elementary,cabin john middle,winston churchill high,19.0
2510000,Q2_2021,6.0,5.0,5254.0,SINGLE_FAMILY,9000.0,20815,bethesda elementary,thomas w. pyle middle,walt whitman high,4.0
2520000,Q2_2021,8.0,6.0,10300.0,SINGLE_FAMILY,23394.000017519997,20817,ashburton elementary,cabin john middle,walter johnson high,62.0
2520000,Q2_2021,10.0,5.0,12218.0,SINGLE_FAMILY,181645.00001604002,20871,little bennett elementary,rocky hill middle,clarksburg high,12.0
2550000,Q3_2020,8.0,5.0,6787.0,SINGLE_FAMILY,16831.999998,20817,bethesda elementary,tilden middle,walt whitman high,1.0
2550000,Q3_2020,7.0,9.0,7700.0,SINGLE_FAMILY,13456.99999116,20815,bethesda elementary,tilden middle,walt whitman high,64.0
2550000,Q1_2021,6.0,5.0,5850.0,SINGLE_FAMILY,13354.99998228,20817,bethesda elementary,tilden middle,walt whitman high,1.0
2550000,Q1_2021,7.0,4.0,9598.0,SINGLE_FAMILY,1420056.0,20871,little bennett elementary,hallie wells middle,clarksburg high,15.0
2560000,Q1_2021,8.0,6.0,7742.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,cabin john middle,winston churchill high,24.0
2560000,Q1_2021,6.0,6.0,5554.0,SINGLE_FAMILY,24540.00001992,20817,bethesda elementary,tilden middle,walt whitman high,17.0
2560000,Q3_2021,6.0,6.0,8122.0,SINGLE_FAMILY,121096.99998396,20854,wayside elementary,cabin john middle,winston churchill high,43.0
2580000,Q2_2021,6.0,5.0,7500.0,SINGLE_FAMILY,21217.999987799998,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,1.0
2590000,Q3_2020,7.0,5.0,8621.0,SINGLE_FAMILY,22723.99999848,20854,wayside elementary,cabin john middle,winston churchill high,19.0
2600000,Q2_2021,8.0,6.0,7565.0,SINGLE_FAMILY,14392.000014480001,20817,bethesda elementary,tilden middle,walt whitman high,2.0
2600000,Q2_2021,7.0,6.0,7428.0,SINGLE_FAMILY,125887.99998852001,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,23.0
2600000,Q1_2021,9.0,7.0,12206.0,SINGLE_FAMILY,27929.999999879998,20854,wayside elementary,cabin john middle,winston churchill high,12.0
2600000,Q1_2021,7.0,5.0,7030.0,SINGLE_FAMILY,20131.00000164,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,59.0
2600000,Q3_2021,5.0,6.0,4097.0,SINGLE_FAMILY,14560.00000092,20815,bethesda elementary,tilden middle,walt whitman high,100.0
2600000,Q2_2021,9.0,8.0,9053.0,SINGLE_FAMILY,18505.99999512,20815,bethesda elementary,tilden middle,walt whitman high,71.0
2600000,Q2_2021,6.0,6.0,6694.0,SINGLE_FAMILY,31363.00001604,20817,ashburton elementary,north bethesda middle,walt whitman high,25.0
2600000,Q3_2021,4.0,4.0,4043.0,SINGLE_FAMILY,1973267.9999999998,20874,jones lane elementary,lakelands park middle,quince orchard high,67.0
2600000,Q3_2020,8.0,5.0,9073.0,SINGLE_FAMILY,120226.00001148,20854,wayside elementary,cabin john middle,winston churchill high,16.0
2610000,Q3_2021,11.0,9.0,11100.0,SINGLE_FAMILY,33749.99998128,20854,wayside elementary,cabin john middle,winston churchill high,6.0
2620000,Q2_2021,8.0,6.0,10500.0,SINGLE_FAMILY,36110.9999844,20815,bethesda elementary,thomas w. pyle middle,albert einstein high,3.0
2630000,Q1_2021,3.0,4.0,2184.0,SINGLE_FAMILY,14999.99999652,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,98.0
2630000,Q3_2021,6.0,5.0,6153.0,SINGLE_FAMILY,11354.99999436,20817,bethesda elementary,tilden middle,walt whitman high,0.0
2650000,Q3_2020,5.0,4.0,6170.0,SINGLE_FAMILY,10011.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,19.0
2650000,Q1_2021,8.0,6.0,7131.0,SINGLE_FAMILY,49494.99999312,20817,ashburton elementary,north bethesda middle,walter johnson high,54.0
2650000,Q2_2021,6.0,5.0,7668.0,SINGLE_FAMILY,13001.00001552,20817,bethesda elementary,tilden middle,walt whitman high,7.0
2690000,Q1_2021,7.0,5.0,6980.0,SINGLE_FAMILY,14399.999982719999,20817,bethesda elementary,tilden middle,walt whitman high,1.0
2700000,Q2_2021,8.0,7.0,6748.0,SINGLE_FAMILY,11222.99999568,20815,bethesda elementary,tilden middle,walt whitman high,68.0
2700000,Q1_2021,6.0,5.0,6475.0,SINGLE_FAMILY,11900.0000196,20814,bethesda elementary,tilden middle,walt whitman high,8.0
2730000,Q1_2021,8.0,6.0,7941.0,SINGLE_FAMILY,11442.999993480002,20817,bethesda elementary,tilden middle,walt whitman high,65.0
2740000,Q1_2021,6.0,7.0,6027.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,cabin john middle,winston churchill high,59.0
2740000,Q2_2021,7.0,6.0,7000.0,SINGLE_FAMILY,11770.99999812,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,64.0
2750000,Q1_2021,9.0,7.0,9072.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,cabin john middle,winston churchill high,26.0
2750000,Q2_2021,6.0,5.0,6100.0,SINGLE_FAMILY,22462.99997832,20852,ashburton elementary,tilden middle,walter johnson high,64.0
2780000,Q2_2021,9.0,7.0,11521.0,SINGLE_FAMILY,31342.000001400003,20854,potomac elementary,herbert hoover middle,quince orchard high,22.0
2800000,Q1_2021,6.0,6.0,7040.0,SINGLE_FAMILY,22375.99998612,20817,bethesda elementary,thomas w. pyle middle,walt whitman high,82.0
2800000,Q3_2020,5.0,5.0,6898.0,SINGLE_FAMILY,16350.99998004,20815,bethesda elementary,tilden middle,walt whitman high,25.0
2800000,Q2_2021,6.0,5.0,8986.0,SINGLE_FAMILY,23174.99998308,20817,wayside elementary,cabin john middle,walt whitman high,9.0
2800000,Q2_2021,6.0,5.0,5557.0,SINGLE_FAMILY,9135.0,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,5.0
2800000,Q3_2020,9.0,7.0,11487.0,SINGLE_FAMILY,37274.99998068,20854,wayside elementary,cabin john middle,winston churchill high,15.0
2820000,Q1_2021,8.0,6.0,8358.0,SINGLE_FAMILY,38402.9999892,20854,wayside elementary,cabin john middle,winston churchill high,15.0
2830000,Q3_2021,8.0,7.0,9661.0,SINGLE_FAMILY,22035.99998556,20817,bethesda elementary,tilden middle,walt whitman high,5.0
2880000,Q2_2021,5.0,6.0,4529.0,SINGLE_FAMILY,11421.00001548,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,7.0
2880000,Q1_2021,6.0,5.0,7037.0,SINGLE_FAMILY,14619.00001716,20815,bethesda elementary,tilden middle,walt whitman high,93.0
2900000,Q1_2021,10.0,7.0,11739.0,SINGLE_FAMILY,87120.0,20854,wayside elementary,cabin john middle,winston churchill high,25.0
2910000,Q2_2021,7.0,5.0,7050.0,SINGLE_FAMILY,12126.999978720001,20814,bethesda elementary,thomas w. pyle middle,walt whitman high,88.0
2950000,Q3_2020,9.0,7.0,9255.0,SINGLE_FAMILY,87991.00001604,20854,potomac elementary,herbert hoover middle,winston churchill high,68.0
3000000,Q1_2021,6.0,5.0,3251.0,SINGLE_FAMILY,14999.99999652,20815,bethesda elementary,tilden middle,walt whitman high,98.0
3000000,Q3_2020,8.0,6.0,10000.0,SINGLE_FAMILY,2112660.0,20841,poolesville elementary,kingsview middle,poolesville high,83.0
630000,Q3_2021,2.0,3.0,1652.0,SINGLE_FAMILY,7500.0,20910,east silver spring elementary,a. mario loiederman middle,northwood high,99.0
630000,Q1_2021,3.0,3.0,2037.0,TOWNHOUSE,1540.0,20910,rosemary hills elementary,sligo middle,albert einstein high,19.0
630000,Q3_2020,2.0,3.0,1916.0,SINGLE_FAMILY,7847.0,20901,sligo creek elementary,eastern middle,northwood high,83.0
630000,Q3_2021,2.0,3.0,2370.0,SINGLE_FAMILY,7508.0,20902,flora m. singer elementary,sligo middle,northwood high,74.0
630000,Q1_2021,3.0,3.0,1478.0,SINGLE_FAMILY,6243.0,20901,forest knolls elementary,sligo middle,northwood high,70.0
630000,Q1_2021,3.0,4.0,2294.0,SINGLE_FAMILY,5804.0,20902,flora m. singer elementary,sligo middle,northwood high,67.0
630000,Q2_2021,3.0,4.0,2203.0,SINGLE_FAMILY,6059.0,20901,forest knolls elementary,sligo middle,northwood high,59.0
630000,Q2_2021,4.0,4.0,3152.0,SINGLE_FAMILY,11409.999982919999,20905,stonegate elementary,benjamin banneker middle,paint branch high,49.0
630000,Q1_2021,4.0,4.0,2569.0,TOWNHOUSE,2400.0,20878,diamond elementary,lakelands park middle,quince orchard high,24.0
630000,Q3_2020,3.0,3.0,2160.0,TOWNHOUSE,2431.0,20878,dufief elementary,lakelands park middle,quince orchard high,21.0
630000,Q3_2020,4.0,5.0,3418.0,SINGLE_FAMILY,22999.99999176,20832,greenwood elementary,rosa m. parks middle,james hubert blake high,54.0
630000,Q2_2021,3.0,5.0,2296.0,SINGLE_FAMILY,9032.0,20853,strathmore elementary,earle b. wood middle,rockville high,60.0
630000,Q3_2020,4.0,4.0,2444.0,TOWNHOUSE,2028.0,20878,diamond elementary,lakelands park middle,quince orchard high,10.0
630000,Q1_2021,4.0,4.0,3500.0,SINGLE_FAMILY,4739.0,20874,spark m. matsunaga elementary,kingsview middle,northwest high,19.0
630000,Q3_2020,4.0,4.0,1843.0,SINGLE_FAMILY,9450.0,20855,college gardens elementary,redland middle,richard montgomery high,39.0
630000,Q1_2021,3.0,3.0,2322.0,SINGLE_FAMILY,15939.00000396,20861,sherwood elementary,rosa m. parks middle,james hubert blake high,27.0
630000,Q3_2021,5.0,7.0,2823.0,SINGLE_FAMILY,7500.0,20850,beall elementary,julius west middle,richard montgomery high,23.0
630000,Q3_2021,4.0,4.0,3309.0,SINGLE_FAMILY,12000.00001464,20876,fox chapel elementary,neelsville middle,watkins mill high,28.0
630000,Q2_2021,4.0,3.0,2400.0,TOWNHOUSE,1007.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,23.0
630000,Q3_2021,4.0,4.0,2372.0,SINGLE_FAMILY,9199.0,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,55.0
630000,Q3_2020,2.0,3.0,1512.0,SINGLE_FAMILY,8615.0,20850,college gardens elementary,julius west middle,richard montgomery high,60.0
630000,Q3_2021,4.0,3.0,2394.0,TOWNHOUSE,2040.0,20878,diamond elementary,lakelands park middle,quince orchard high,18.0
630000,Q2_2021,3.0,5.0,2419.0,SINGLE_FAMILY,9000.0,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,57.0
630000,Q3_2020,3.0,3.0,2160.0,TOWNHOUSE,2000.0,20878,dufief elementary,lakelands park middle,quince orchard high,21.0
630000,Q3_2021,3.0,4.0,3132.0,SINGLE_FAMILY,57139.00000776,20861,sherwood elementary,benjamin banneker middle,sherwood high,42.0
630000,Q3_2020,3.0,4.0,1995.0,SINGLE_FAMILY,7700.0,20850,beall elementary,julius west middle,richard montgomery high,58.0
630000,Q1_2021,4.0,4.0,2812.0,SINGLE_FAMILY,3162.0,20878,diamond elementary,lakelands park middle,quince orchard high,19.0
